Type,Label,Amount,Direction,OpenPrice,Profit/Loss in pips,OpenDate,CloseDate,Comments,A_Global (アカウントがグローバル・アカウントの場合にtrue),A_CreditLine (取引可能額。値は約5秒間隔で更新されている。),A_Currency (アカウントの通貨設定),A_Equity (純資産額。値は約5秒間隔で更新されている。),A_Leverage (レバレッジ設定),A_MarginCutLevel (マージンカットレベル。このレベルを超過するとマージンカット(ロスカット)。),A_OverWeekEndLeverage (ウィークエンド・レバレッジ・レベル。このレベルを超過するとマージンカット(ロスカット)。),A_UseOfLeverage (証拠金使用率。値は約5秒間隔で更新されている。),A_Balance
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1192,-565.4,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,7630479.0,JPY,85516.65,100.0,200,80,10.77,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1198,-563.5,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,7649873.0,JPY,85710.65,100.0,200,80,10.75,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1204,-634.5,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,6939267.0,JPY,78604.65,100.0,200,80,11.72,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1222,-586.2,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,7423661.0,JPY,83448.65,100.0,200,80,11.04,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1228,-631.3,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,6971843.0,JPY,78930.65,100.0,200,80,11.67,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1234,-661.3,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,6671237.0,JPY,75924.65,100.0,200,80,12.13,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.124,-620.4,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,7080631.0,JPY,80018.65,100.0,200,80,11.51,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1246,-669.5,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,6590025.0,JPY,75112.65,100.0,200,80,12.26,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1264,-681.6,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,6469419.0,JPY,73906.65,100.0,200,80,12.46,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.127,-623.7,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,7047601.0,JPY,79688.65,100.0,200,80,11.56,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1276,-593.8,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,7346995.0,JPY,82682.65,100.0,200,80,11.14,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1282,-680.8,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,6476389.0,JPY,73976.65,100.0,200,80,12.45,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1288,-661.4,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,6670783.0,JPY,75920.65,100.0,200,80,12.13,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1306,-668.6,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,6600177.0,JPY,75214.65,100.0,200,80,12.25,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1312,-675.1,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,6533359.0,JPY,74546.65,100.0,200,80,12.36,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1318,-652.7,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,6757753.0,JPY,76790.65,100.0,200,80,12.0,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1324,-698.7,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,6297147.0,JPY,72184.65,100.0,200,80,12.76,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.133,-824.8,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,5036541.0,JPY,59578.65,100.0,200,80,15.46,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1348,-757.5,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,5710935.0,JPY,66322.65,100.0,200,80,13.89,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1354,-769.5,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,5589117.0,JPY,65104.65,100.0,200,80,14.15,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.136,-692.1,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,6363511.0,JPY,72848.65,100.0,200,80,12.65,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1366,-753.2,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,5752905.0,JPY,66742.65,100.0,200,80,13.8,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1372,-795.7,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,5327299.0,JPY,62486.65,100.0,200,80,14.75,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.139,-770.9,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,5576693.0,JPY,64980.65,100.0,200,80,14.18,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1396,-787.5,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,5409875.0,JPY,63312.65,100.0,200,80,14.55,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1402,-779.0,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,5494269.0,JPY,64156.65,100.0,200,80,14.36,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1408,-794.1,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,5343663.0,JPY,62650.65,100.0,200,80,14.71,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1414,-831.6,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,4968057.0,JPY,58894.65,100.0,200,80,15.65,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1432,-827.8,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,5007451.0,JPY,59288.65,100.0,200,80,15.54,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1438,-837.9,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,4905633.0,JPY,58270.65,100.0,200,80,15.81,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1444,-800.4,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,5280027.0,JPY,62014.65,100.0,200,80,14.86,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.145,-845.5,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,4829421.0,JPY,57508.65,100.0,200,80,16.02,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1456,-912.1,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,4163815.0,JPY,50852.65,100.0,200,80,18.12,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1474,-641.7,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,6868209.0,JPY,77896.65,100.0,200,80,11.83,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.148,-638.3,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,6901391.0,JPY,78228.65,100.0,200,80,11.78,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1486,-629.9,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,6985785.0,JPY,79072.65,100.0,200,80,11.65,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1492,-646.9,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,6815179.0,JPY,77366.65,100.0,200,80,11.91,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1498,-707.5,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,6209573.0,JPY,71310.65,100.0,200,80,12.92,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1516,-767.2,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,5613967.0,JPY,65354.65,100.0,200,80,14.1,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1522,-778.7,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,5497149.0,JPY,64186.65,100.0,200,80,14.36,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1528,-794.8,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,5336543.0,JPY,62580.65,100.0,200,80,14.73,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1534,-787.3,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,5410937.0,JPY,63324.65,100.0,200,80,14.55,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.154,-829.4,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,4990331.0,JPY,59118.65,100.0,200,80,15.59,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1558,-846.6,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,4819725.0,JPY,57412.65,100.0,200,80,16.05,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1564,-865.6,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,4627907.0,JPY,55494.65,100.0,200,80,16.61,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.157,-894.7,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,4337301.0,JPY,52588.65,100.0,200,80,17.52,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1576,-881.3,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,4471695.0,JPY,53932.65,100.0,200,80,17.09,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1582,-893.3,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,4351089.0,JPY,52726.65,100.0,200,80,17.48,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.16,-925.5,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,4030483.0,JPY,49520.65,100.0,200,80,18.61,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1606,-976.1,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,3523665.0,JPY,44452.65,100.0,200,80,20.73,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1612,-1023.6,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,3048059.0,JPY,39696.65,100.0,200,80,23.22,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1618,-1010.7,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,3177453.0,JPY,40990.65,100.0,200,80,22.48,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1624,-1046.2,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,2821847.0,JPY,37434.65,100.0,200,80,24.62,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1642,-1036.9,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,2916241.0,JPY,38378.65,100.0,200,80,24.01,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1648,-1069.5,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,2589423.0,JPY,35110.65,100.0,200,80,26.25,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1654,-1069.0,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,2593817.0,JPY,35154.65,100.0,200,80,26.22,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.166,-1092.1,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,2363211.0,JPY,32848.65,100.0,200,80,28.06,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1666,-1059.2,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,2692605.0,JPY,36142.65,100.0,200,80,25.5,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1684,-1108.8,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,2196999.0,JPY,31186.65,100.0,200,80,29.55,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.169,-1084.9,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,2435181.0,JPY,33568.65,100.0,200,80,27.46,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1696,-1080.0,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,2484575.0,JPY,34062.65,100.0,200,80,27.06,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1702,-1136.6,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,1917969.0,JPY,28396.65,100.0,200,80,32.46,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1708,-1074.8,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,2536363.0,JPY,34580.65,100.0,200,80,26.65,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1726,-1043.1,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,2854757.0,JPY,37764.65,100.0,200,80,24.41,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1732,-1115.9,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,2124939.0,JPY,30466.65,100.0,200,80,30.25,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1738,-1176.5,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,1519333.0,JPY,24410.65,100.0,200,80,37.76,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1744,-1167.7,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,1606727.0,JPY,25284.65,100.0,200,80,36.45,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.175,-1156.2,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,1722121.0,JPY,26438.65,100.0,200,80,34.86,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1768,-1112.3,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,2162515.0,JPY,30842.65,100.0,200,80,29.89,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1774,-1144.4,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,1839697.0,JPY,27614.65,100.0,200,80,33.38,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.178,-1092.2,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,2362091.0,JPY,32838.65,100.0,200,80,28.07,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1786,-1101.3,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,2271485.0,JPY,31932.65,100.0,200,80,28.87,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1792,-1036.0,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,2923879.0,JPY,38456.65,100.0,200,80,23.97,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.181,-988.1,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,3404273.0,JPY,43260.65,100.0,200,80,21.31,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1816,-969.9,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,3585455.0,JPY,45072.65,100.0,200,80,20.45,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1822,-975.4,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,3529849.0,JPY,44516.65,100.0,200,80,20.71,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1828,-900.3,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,4281243.0,JPY,52030.65,100.0,200,80,17.72,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1834,-889.4,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,4389637.0,JPY,53114.65,100.0,200,80,17.36,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1852,-887.4,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,4411031.0,JPY,53328.65,100.0,200,80,17.29,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1858,-869.5,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,4589213.0,JPY,55110.65,100.0,200,80,16.73,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1864,-872.6,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,4557607.0,JPY,54794.65,100.0,200,80,16.82,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.187,-892.8,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,4356001.0,JPY,52778.65,100.0,200,80,17.47,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1876,-903.7,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,4247395.0,JPY,51692.65,100.0,200,80,17.83,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1894,-861.3,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,4671789.0,JPY,55936.65,100.0,200,80,16.48,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.19,-859.7,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,4686971.0,JPY,56088.65,100.0,200,80,16.44,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1906,-809.7,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,5187365.0,JPY,61092.65,100.0,200,80,15.09,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1912,-796.6,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,5317759.0,JPY,62396.65,100.0,200,80,14.77,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1918,-850.7,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,4777153.0,JPY,56990.65,100.0,200,80,16.18,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1936,-803.8,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,5247547.0,JPY,61694.65,100.0,200,80,14.94,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1942,-832.0,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,4963729.0,JPY,58856.65,100.0,200,80,15.66,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1948,-949.8,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,3786123.0,JPY,47080.65,100.0,200,80,19.58,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1954,-954.1,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,3742517.0,JPY,46644.65,100.0,200,80,19.77,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.196,-869.3,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,4590911.0,JPY,55128.65,100.0,200,80,16.72,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1978,-819.5,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,5090305.0,JPY,60122.65,100.0,200,80,15.33,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1984,-851.6,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,4767487.0,JPY,56894.65,100.0,200,80,16.21,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.199,-825.9,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,5024881.0,JPY,59468.65,100.0,200,80,15.5,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1996,-878.3,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,4501275.0,JPY,54232.65,100.0,200,80,17.0,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.2002,-849.2,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,4791669.0,JPY,57136.65,100.0,200,80,16.14,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.202,-794.1,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,5344063.0,JPY,62660.65,100.0,200,80,14.71,142052.65
