Type,Label,Amount,Direction,OpenPrice,Profit/Loss in pips,OpenDate,CloseDate,Comments,A_Global (アカウントがグローバル・アカウントの場合にtrue),A_CreditLine (取引可能額。値は約5秒間隔で更新されている。),A_Currency (アカウントの通貨設定),A_Equity (純資産額。値は約5秒間隔で更新されている。),A_Leverage (レバレッジ設定),A_MarginCutLevel (マージンカットレベル。このレベルを超過するとマージンカット(ロスカット)。),A_OverWeekEndLeverage (ウィークエンド・レバレッジ・レベル。このレベルを超過するとマージンカット(ロスカット)。),A_UseOfLeverage (証拠金使用率。値は約5秒間隔で更新されている。),A_Balance
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010521_509,0.01,SELL,81.726,0.0,,,2011/03/18 13:00:00 000 RSI : 78.50102300416388 >> 78.3188144563095,false,8970810.0,JPY,89708.1,100.0,200,80,0.0,71021.37
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010521_509,0.01,SELL,81.726,0.0,,2011/03/18 13:30:00 000,2011/03/18 13:00:00 000 RSI : 78.50102300416388 >> 78.3188144563095,false,8970810.0,JPY,89708.1,100.0,200,80,0.0,71021.37
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010521_530,0.01,SELL,81.763,0.0,,,2011/03/18 13:30:00 000 RSI : 78.80641598540163 >> 78.61285814294648,false,8970814.0,JPY,89708.14,100.0,200,80,0.0,71021.37
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010521_530,0.01,SELL,81.763,0.0,,2011/03/18 14:00:00 000,2011/03/18 13:30:00 000 RSI : 78.80641598540163 >> 78.61285814294648,false,8970814.0,JPY,89708.14,100.0,200,80,0.0,71021.37
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010521_532,0.01,SELL,81.825,0.0,,,2011/03/18 14:00:00 000 RSI : 79.3363975742787 >> 79.16465566556897,false,8970812.0,JPY,89708.12,100.0,200,80,0.0,71021.37
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010521_532,0.01,SELL,81.825,0.0,,2011/03/18 14:30:00 000,2011/03/18 14:00:00 000 RSI : 79.3363975742787 >> 79.16465566556897,false,8970812.0,JPY,89708.12,100.0,200,80,0.0,71021.37
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010521_537,0.01,SELL,81.718,0.0,,,2011/03/18 14:30:00 000 RSI : 75.81984211900034 >> 75.65114125284977,false,8970809.0,JPY,89708.09,100.0,200,80,0.0,71021.37
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010521_537,0.01,SELL,81.718,0.0,,2011/03/18 15:00:00 000,2011/03/18 14:30:00 000 RSI : 75.81984211900034 >> 75.65114125284977,false,8970809.0,JPY,89708.09,100.0,200,80,0.0,71021.37
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010521_539,0.01,SELL,81.707,0.0,,,2011/03/18 15:00:00 000 RSI : 75.44964796198533 >> 75.26895284099831,false,8970814.0,JPY,89708.14,100.0,200,80,0.0,71021.37
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010521_539,0.01,SELL,81.707,0.0,,2011/03/18 15:30:00 000,2011/03/18 15:00:00 000 RSI : 75.44964796198533 >> 75.26895284099831,false,8970814.0,JPY,89708.14,100.0,200,80,0.0,71021.37
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010521_546,0.01,SELL,81.873,0.0,,,2011/03/18 15:30:00 000 RSI : 77.25393337755015 >> 76.99628576715259,false,8970815.0,JPY,89708.15,100.0,200,80,0.0,71021.37
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010521_546,0.01,SELL,81.873,0.0,,2011/03/18 16:00:00 000,2011/03/18 15:30:00 000 RSI : 77.25393337755015 >> 76.99628576715259,false,8970815.0,JPY,89708.15,100.0,200,80,0.0,71021.37
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010521_549,0.01,SELL,81.791,0.0,,,2011/03/18 16:00:00 000 RSI : 74.34556868668997 >> 73.94297144361683,false,8970807.0,JPY,89708.07,100.0,200,80,0.0,71021.37
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010521_549,0.01,SELL,81.791,0.0,,2011/03/18 16:30:00 000,2011/03/18 16:00:00 000 RSI : 74.34556868668997 >> 73.94297144361683,false,8970807.0,JPY,89708.07,100.0,200,80,0.0,71021.37
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010521_576,0.01,SELL,81.683,0.0,,,2011/03/18 16:30:00 000 RSI : 70.57713427288446 >> 70.36187552095322,false,8970811.0,JPY,89708.11,100.0,200,80,0.0,71021.37
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010521_576,0.01,SELL,81.683,0.0,,2011/03/18 17:00:00 000,2011/03/18 16:30:00 000 RSI : 70.57713427288446 >> 70.36187552095322,false,8970811.0,JPY,89708.11,100.0,200,80,0.0,71021.37
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010522_096,0.01,SELL,80.806,0.0,,,2011/03/21 07:00:00 000 RSI : 85.85166264749043 >> 84.61621061796487,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010522_096,0.01,SELL,80.806,0.0,,2011/03/21 07:30:00 000,2011/03/21 07:00:00 000 RSI : 85.85166264749043 >> 84.61621061796487,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010522_096,0.01,SELL,80.858,0.0,,,2011/03/21 07:30:00 000 RSI : 87.7421300009135 >> 86.7732485213294,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010522_096,0.01,SELL,80.858,0.0,,2011/03/21 08:00:00 000,2011/03/21 07:30:00 000 RSI : 87.7421300009135 >> 86.7732485213294,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010522_096,0.01,SELL,80.833,0.0,,,2011/03/21 08:00:00 000 RSI : 82.07975504323669 >> 80.9666955761749,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010522_096,0.01,SELL,80.833,0.0,,2011/03/21 08:30:00 000,2011/03/21 08:00:00 000 RSI : 82.07975504323669 >> 80.9666955761749,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010522_096,0.01,SELL,81.019,0.0,,,2011/03/21 08:30:00 000 RSI : 88.1855905008352 >> 87.15466500034843,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010522_096,0.01,SELL,81.019,0.0,,2011/03/21 09:00:00 000,2011/03/21 08:30:00 000 RSI : 88.1855905008352 >> 87.15466500034843,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010522_096,0.01,SELL,80.896,0.0,,,2011/03/21 09:00:00 000 RSI : 70.98080710310701 >> 70.25386432828171,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010522_096,0.01,SELL,80.896,0.0,,2011/03/21 09:30:00 000,2011/03/21 09:00:00 000 RSI : 70.98080710310701 >> 70.25386432828171,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010522_096,0.01,SELL,80.965,0.0,,,2011/03/21 09:30:00 000 RSI : 74.03435457594124 >> 73.30870612520489,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010522_096,0.01,SELL,80.965,0.0,,2011/03/21 10:00:00 000,2011/03/21 09:30:00 000 RSI : 74.03435457594124 >> 73.30870612520489,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010522_111,0.01,SELL,80.957,0.0,,,2011/03/21 10:00:00 000 RSI : 73.0705729564302 >> 71.93934933597731,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010522_111,0.01,SELL,80.957,0.0,,2011/03/21 10:30:00 000,2011/03/21 10:00:00 000 RSI : 73.0705729564302 >> 71.93934933597731,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010522_111,0.01,SELL,80.942,0.0,,,2011/03/21 10:30:00 000 RSI : 71.20366878481352 >> 70.30245877238622,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010522_111,0.01,SELL,80.942,0.0,,2011/03/21 11:00:00 000,2011/03/21 10:30:00 000 RSI : 71.20366878481352 >> 70.30245877238622,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010522_142,0.01,SELL,81.121,0.0,,,2011/03/21 16:30:00 000 RSI : 75.76258353405048 >> 74.18686434571462,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010522_142,0.01,SELL,81.121,0.0,,2011/03/21 17:00:00 000,2011/03/21 16:30:00 000 RSI : 75.76258353405048 >> 74.18686434571462,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010522_142,0.01,SELL,81.135,0.0,,,2011/03/21 17:00:00 000 RSI : 76.40053739846515 >> 75.03326220964084,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010522_142,0.01,SELL,81.135,0.0,,2011/03/21 17:30:00 000,2011/03/21 17:00:00 000 RSI : 76.40053739846515 >> 75.03326220964084,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010522_142,0.01,SELL,81.144,0.0,,,2011/03/21 17:30:00 000 RSI : 76.82287683197436 >> 75.05491248959017,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010522_142,0.01,SELL,81.144,0.0,,2011/03/21 18:00:00 000,2011/03/21 17:30:00 000 RSI : 76.82287683197436 >> 75.05491248959017,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010522_142,0.01,SELL,81.166,0.0,,,2011/03/21 18:00:00 000 RSI : 77.86565298013025 >> 76.68344679242823,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010522_142,0.01,SELL,81.166,0.0,,2011/03/21 18:30:00 000,2011/03/21 18:00:00 000 RSI : 77.86565298013025 >> 76.68344679242823,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010522_142,0.01,SELL,81.188,0.0,,,2011/03/21 18:30:00 000 RSI : 78.88855537620657 >> 77.4862451940399,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010522_142,0.01,SELL,81.188,0.0,,2011/03/21 19:00:00 000,2011/03/21 18:30:00 000 RSI : 78.88855537620657 >> 77.4862451940399,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010522_142,0.01,SELL,81.264,0.0,,,2011/03/21 19:00:00 000 RSI : 81.98569380307234 >> 80.64453961775575,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010522_142,0.01,SELL,81.264,0.0,,2011/03/21 19:30:00 000,2011/03/21 19:00:00 000 RSI : 81.98569380307234 >> 80.64453961775575,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010522_158,0.01,SELL,81.244,0.0,,,2011/03/21 19:30:00 000 RSI : 78.71310966510565 >> 77.21936567244273,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010522_158,0.01,SELL,81.244,0.0,,2011/03/21 20:00:00 000,2011/03/21 19:30:00 000 RSI : 78.71310966510565 >> 77.21936567244273,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010522_158,0.01,SELL,81.273,0.0,,,2011/03/21 20:00:00 000 RSI : 79.9620960953743 >> 78.25697495543348,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010522_158,0.01,SELL,81.273,0.0,,2011/03/21 20:30:00 000,2011/03/21 20:00:00 000 RSI : 79.9620960953743 >> 78.25697495543348,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010522_158,0.01,SELL,81.247,0.0,,,2011/03/21 20:30:00 000 RSI : 75.67504912158284 >> 74.35411725756651,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010522_158,0.01,SELL,81.247,0.0,,2011/03/21 21:00:00 000,2011/03/21 20:30:00 000 RSI : 75.67504912158284 >> 74.35411725756651,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010522_735,0.01,SELL,81.207,0.0,,,2011/03/25 17:30:00 000 RSI : 77.9089627961964 >> 76.32383496695192,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010522_735,0.01,SELL,81.207,0.0,,2011/03/25 18:00:00 000,2011/03/25 17:30:00 000 RSI : 77.9089627961964 >> 76.32383496695192,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010522_735,0.01,SELL,81.198,0.0,,,2011/03/25 18:00:00 000 RSI : 76.1281958447274 >> 74.47588256422473,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010522_735,0.01,SELL,81.198,0.0,,2011/03/25 18:30:00 000,2011/03/25 18:00:00 000 RSI : 76.1281958447274 >> 74.47588256422473,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010522_735,0.01,SELL,81.28,0.0,,,2011/03/25 18:30:00 000 RSI : 80.52881853135915 >> 78.8087712053979,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010522_735,0.01,SELL,81.28,0.0,,2011/03/25 19:00:00 000,2011/03/25 18:30:00 000 RSI : 80.52881853135915 >> 78.8087712053979,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010522_735,0.01,SELL,81.283,0.0,,,2011/03/25 19:00:00 000 RSI : 80.66885369605556 >> 78.83347098048577,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010522_735,0.01,SELL,81.283,0.0,,2011/03/25 19:30:00 000,2011/03/25 19:00:00 000 RSI : 80.66885369605556 >> 78.83347098048577,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010522_735,0.01,SELL,81.267,0.0,,,2011/03/25 19:30:00 000 RSI : 77.46010564485744 >> 75.83677126411433,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010522_735,0.01,SELL,81.267,0.0,,2011/03/25 20:00:00 000,2011/03/25 19:30:00 000 RSI : 77.46010564485744 >> 75.83677126411433,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010522_751,0.01,SELL,81.257,0.0,,,2011/03/25 20:00:00 000 RSI : 75.44087306812445 >> 73.37591374629405,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010522_751,0.01,SELL,81.257,0.0,,2011/03/25 20:30:00 000,2011/03/25 20:00:00 000 RSI : 75.44087306812445 >> 73.37591374629405,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010523_016,0.01,SELL,81.571,0.0,,,2011/03/28 10:30:00 000 RSI : 87.03830049223708 >> 84.38829401714678,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010523_016,0.01,SELL,81.571,0.0,,2011/03/28 11:00:00 000,2011/03/28 10:30:00 000 RSI : 87.03830049223708 >> 84.38829401714678,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010523_016,0.01,SELL,81.626,0.0,,,2011/03/28 11:00:00 000 RSI : 89.61598776831914 >> 86.9177500431825,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010523_016,0.01,SELL,81.626,0.0,,2011/03/28 11:30:00 000,2011/03/28 11:00:00 000 RSI : 89.61598776831914 >> 86.9177500431825,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010523_032,0.01,SELL,81.75,0.0,,,2011/03/28 13:30:00 000 RSI : 89.45006687933996 >> 87.08384978468756,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010523_032,0.01,SELL,81.75,0.0,,2011/03/28 14:00:00 000,2011/03/28 13:30:00 000 RSI : 89.45006687933996 >> 87.08384978468756,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010523_032,0.01,SELL,81.786,0.0,,,2011/03/28 14:30:00 000 RSI : 86.50911987970017 >> 84.63134593819916,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010523_032,0.01,SELL,81.786,0.0,,2011/03/28 15:00:00 000,2011/03/28 14:30:00 000 RSI : 86.50911987970017 >> 84.63134593819916,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010523_156,0.01,SELL,81.978,0.0,,,2011/03/29 19:30:00 000 RSI : 71.56424037447646 >> 70.32022829316463,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010523_156,0.01,SELL,81.978,0.0,,2011/03/29 20:00:00 000,2011/03/29 19:30:00 000 RSI : 71.56424037447646 >> 70.32022829316463,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010523_156,0.01,SELL,82.193,0.0,,,2011/03/29 20:00:00 000 RSI : 79.3995935270302 >> 78.63982631007936,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010523_156,0.01,SELL,82.193,0.0,,2011/03/29 20:30:00 000,2011/03/29 20:00:00 000 RSI : 79.3995935270302 >> 78.63982631007936,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010523_156,0.01,SELL,82.197,0.0,,,2011/03/29 20:30:00 000 RSI : 79.51269928076987 >> 78.35446254153675,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010523_156,0.01,SELL,82.197,0.0,,2011/03/29 21:00:00 000,2011/03/29 20:30:00 000 RSI : 79.51269928076987 >> 78.35446254153675,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010523_156,0.01,SELL,82.294,0.0,,,2011/03/29 21:00:00 000 RSI : 82.08189615066593 >> 81.28965226353151,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010523_156,0.01,SELL,82.294,0.0,,2011/03/29 21:30:00 000,2011/03/29 21:00:00 000 RSI : 82.08189615066593 >> 81.28965226353151,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010523_156,0.01,SELL,82.347,0.0,,,2011/03/29 21:30:00 000 RSI : 83.3132245140328 >> 82.6210231241774,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010523_156,0.01,SELL,82.347,0.0,,2011/03/29 22:00:00 000,2011/03/29 21:30:00 000 RSI : 83.3132245140328 >> 82.6210231241774,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010523_156,0.01,SELL,82.359,0.0,,,2011/03/29 22:00:00 000 RSI : 83.58822125523868 >> 82.3699959774918,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010523_156,0.01,SELL,82.359,0.0,,2011/03/29 22:30:00 000,2011/03/29 22:00:00 000 RSI : 83.58822125523868 >> 82.3699959774918,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010523_172,0.01,SELL,82.317,0.0,,,2011/03/29 23:00:00 000 RSI : 75.73019102473715 >> 74.65786582199544,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010523_172,0.01,SELL,82.317,0.0,,2011/03/29 23:30:00 000,2011/03/29 23:00:00 000 RSI : 75.73019102473715 >> 74.65786582199544,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010523_172,0.01,SELL,82.349,0.0,,,2011/03/29 23:30:00 000 RSI : 76.7966675094138 >> 75.78796663897819,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010523_172,0.01,SELL,82.349,0.0,,2011/03/30 00:00:00 000,2011/03/29 23:30:00 000 RSI : 76.7966675094138 >> 75.78796663897819,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010523_172,0.01,SELL,82.372,0.0,,,2011/03/30 00:00:00 000 RSI : 77.55992618271137 >> 76.38346503880075,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010523_172,0.01,SELL,82.372,0.0,,2011/03/30 00:30:00 000,2011/03/30 00:00:00 000 RSI : 77.55992618271137 >> 76.38346503880075,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010523_172,0.01,SELL,82.385,0.0,,,2011/03/30 00:30:00 000 RSI : 78.00041617874889 >> 76.87533813871099,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010523_172,0.01,SELL,82.385,0.0,,2011/03/30 01:00:00 000,2011/03/30 00:30:00 000 RSI : 78.00041617874889 >> 76.87533813871099,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010523_172,0.01,SELL,82.439,0.0,,,2011/03/30 01:00:00 000 RSI : 79.77627339692147 >> 78.51234505443323,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010523_172,0.01,SELL,82.439,0.0,,2011/03/30 01:30:00 000,2011/03/30 01:00:00 000 RSI : 79.77627339692147 >> 78.51234505443323,false,8970787.0,JPY,89707.87,100.0,200,80,0.0,89707.87
